GT,sliceID,brainID,neuronArea,cgArea,cgPer,astroArea,ctxArea,infArea,globScore,infPerc
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 2_41.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 2,155559.0,35185.0,16104.015213485589,259839.0,395458.0,22425.0,4.072244135530345,5.670640118546091
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 2_42.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 2,17281.0,41848.0,18637.665283997645,185285.0,132935.0,2741.0,14.020134113662802,2.061909955993531
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_0.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,86404.0,189612.0,78752.10634043926,129520.0,525792.0,14569.0,14.977806117331427,2.7708675674030796
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_1.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,75711.0,141020.0,56551.20032832682,143299.0,395198.0,5532.0,14.309586670055724,1.3998046548818568
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_2.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,77750.0,110743.0,43865.00102051163,151814.0,356310.0,5400.0,12.310909326292169,1.5155342258145996
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_3.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,69237.0,92226.0,35108.83760553986,137990.0,302364.0,4494.0,11.61144766094504,1.486288050164702
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_4.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,66715.0,88425.0,32732.85676205487,104695.0,312420.0,5117.0,10.477196326117044,1.6378592919787467
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_5.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,70872.0,79982.0,28621.42076153019,67644.0,312286.0,4962.0,9.165130925347338,1.588928097961484
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_6.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,65012.0,82046.0,28195.485732687644,89677.0,314520.0,6592.0,8.964608207009935,2.095892153122218
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_7.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,62568.0,69565.0,24560.98981163939,116426.0,272452.0,4665.0,9.014795197553841,1.712228209005623
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_8.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,73095.0,62003.0,21721.83512376934,106996.0,319056.0,3726.0,6.808157540923643,1.1678200692041523
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_9.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,79082.0,59302.0,21631.852367712047,106187.0,325299.0,4396.0,6.649836724893728,1.3513721222629027
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_10.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,75777.0,56448.0,20681.42787341316,99856.0,321163.0,4026.0,6.4395424981748075,1.2535690599477523
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_11.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,85052.0,55616.0,20411.94154601839,136619.0,333913.0,4891.0,6.112952040207596,1.4647527948896868
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_12.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,92157.0,64868.0,23032.16625567978,159303.0,365256.0,6165.0,6.305759865869357,1.6878572836585848
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_13.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,96014.0,67224.0,24283.371449888662,163334.0,378634.0,4486.0,6.413415448662471,1.1847853071831902
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_14.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,98041.0,70716.0,25055.619320678416,178579.0,400297.0,4087.0,6.25925733160089,1.0209919135042231
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_15.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,109298.0,72770.0,26351.083353496593,189879.0,428135.0,4586.0,6.154853808610974,1.0711574620154858
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_16.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,121237.0,74865.0,26948.207378625848,201306.0,473923.0,7913.0,5.686199525793398,1.6696805177212333
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_17.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,134850.0,78381.0,28039.803445799986,206515.0,506133.0,9816.0,5.540006963742729,1.9394111824362372
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_18.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,157457.0,90119.0,32362.615167388278,175612.0,555266.0,7675.0,5.828308444491158,1.3822204132794014
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_19.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,189068.0,103314.0,35698.246081385325,132251.0,645541.0,9514.0,5.529973476724999,1.4738025934836052
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_20.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,219124.0,110307.0,37650.97017830208,98673.0,776087.0,13545.0,4.851385241384288,1.7452940198714837
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_21.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,265379.0,117899.0,41048.68835803316,80033.0,835524.0,10000.0,4.912927499154203,1.1968537109646162
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_22.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,287998.0,135435.0,46305.25152174868,65652.0,912361.0,14019.0,5.075321229398087,1.5365628298447656
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_23.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,302716.0,155045.0,52179.902997218756,49826.0,963459.0,11834.0,5.415892424817118,1.2282826773116449
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_24.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,334166.0,170681.0,55728.240584721105,47839.0,992732.0,15604.0,5.613623876808757,1.5718240169552307
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_25.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,367982.0,176616.0,57100.8671351673,42361.0,1048943.0,11633.0,5.443657771219914,1.109021176555828
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_26.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,357429.0,196195.0,59873.243215168404,41618.0,1066639.0,11870.0,5.613262145408934,1.1128413643228872
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_27.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,377640.0,221402.0,65456.53953104791,35243.0,1087968.0,12215.0,6.016403012868753,1.1227352275066913
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_28.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,374648.0,232870.0,70582.5169083258,23830.0,1120720.0,7746.0,6.29796174854788,0.6911628238989221
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_29.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,406559.0,269056.0,78538.75957980489,28253.0,1141231.0,14409.0,6.881933594496196,1.262583999207873
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_30.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,441918.0,287082.0,81474.83118602299,15241.0,1150435.0,9431.0,7.082089052056221,0.819776867011174
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_31.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,428130.0,295444.0,82516.51765699276,12054.0,1155358.0,11675.0,7.142073509422427,1.0105092966855296
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_32.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,469190.0,287984.0,80543.95903629684,11663.0,1133103.0,9702.0,7.108264565206944,0.8562328402625358
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_33.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,483561.0,306625.0,83050.12086684184,9285.0,1133035.0,5377.0,7.32988132465827,0.47456609901724134
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_34.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,496938.0,329620.0,87622.12750190249,9077.0,1118774.0,6707.0,7.831977459424556,0.5994955192022696
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_35.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,508993.0,372390.0,96545.08521505109,8850.0,1103803.0,5523.0,8.746586593355072,0.5003610245668838
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_36.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,529275.0,334943.0,89270.74918118355,7163.0,1078240.0,4447.0,8.279302305718907,0.4124313696394124
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_37.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,497191.0,336160.0,87079.62898119891,9728.0,1036990.0,7420.0,8.397345102768485,0.715532454507758
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_38.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,459723.0,331367.0,85227.76188210664,14502.0,999326.0,7933.0,8.528524413665476,0.7938350448202088
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_39.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,445239.0,353385.0,91542.06620721286,15060.0,969660.0,5952.0,9.440635501847334,0.6138234020172019
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_40.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,465166.0,467117.0,109577.17027085926,15503.0,958142.0,12017.0,11.436422813200888,1.254198229489992
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_41.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,414091.0,51869.0,22987.3632611932,19509.0,821943.0,15075.0,2.7967101442792504,1.8340687857917155
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_42.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,286952.0,57250.0,23800.858823303955,26157.0,623431.0,9092.0,3.817721419580347,1.4583811199635566
7L,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1_43.tif,7L.63X.RNAiSpz3 6.4..19 488wrap Cy3alrm Cy5elav 1,166712.0,46872.0,19725.344612292472,32260.0,438658.0,8530.0,4.496747947670503,1.9445672938827059
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_0.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,112050.0,39168.0,21535.244794312108,111924.0,321495.0,5768.0,6.698469585627182,1.7941181044806294
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_1.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,81184.0,46404.0,23532.135413470227,132244.0,263566.0,4980.0,8.928365348136795,1.8894698102183134
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_2.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,82992.0,49447.0,22762.342520251415,132478.0,290214.0,4504.0,7.8432958162774415,1.5519582101483733
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_3.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,78106.0,63270.0,28199.516723573975,138090.0,302969.0,4779.0,9.307723471237644,1.5773891058161065
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_4.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,77176.0,62466.0,25744.392698444724,134454.0,309442.0,5370.0,8.319618118563325,1.7353817516691337
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_5.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,84926.0,67485.0,27233.58169473143,128368.0,364880.0,6958.0,7.4637090809941435,1.906928305196229
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_6.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,93714.0,65672.0,25194.278954051988,108735.0,395508.0,5775.0,6.370106029221151,1.4601474559300949
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_7.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,92747.0,65865.0,22947.036133896116,95051.0,389572.0,7383.0,5.890319667197877,1.8951567361103978
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_8.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,98202.0,68306.0,23281.085953151924,95611.0,409728.0,8467.0,5.682083224273645,2.066492892845986
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_9.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,97234.0,74502.0,25199.41308044901,115801.0,429516.0,6129.0,5.866932333242303,1.4269549911993966
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_10.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,98128.0,70020.0,23555.47891815824,132492.0,401157.0,5288.0,5.871885301305533,1.3181871436868857
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_11.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,98034.0,68818.0,22517.237144022896,154445.0,419679.0,6101.0,5.365347597574074,1.4537301127766697
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_12.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,101423.0,62604.0,20086.56582495478,183333.0,407227.0,7377.0,4.932523095215882,1.8115203559685384
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_13.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,96701.0,62491.0,20549.548581012077,199000.0,380408.0,5224.0,5.401975926114087,1.3732623919581082
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_14.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,102424.0,62172.0,20654.89991545805,217222.0,412465.0,5956.0,5.007673357850496,1.444001309201993
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_15.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,105999.0,63626.0,20395.224771245328,221040.0,427553.0,8241.0,4.7702214161157395,1.9274803357712378
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_16.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,97672.0,55990.0,18643.4844764064,217854.0,415680.0,5418.0,4.485056889050808,1.303406466512702
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_17.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,106853.0,56869.0,19619.155616005766,220719.0,429024.0,7148.0,4.57297391661207,1.6661072574028495
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_18.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,109258.0,52709.0,17500.036641510396,212875.0,428896.0,6371.0,4.080251772343504,1.485441692158472
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_19.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,109249.0,59138.0,20130.11102685259,210127.0,464673.0,7102.0,4.332102581138261,1.528386628876651
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_20.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,130609.0,54676.0,18941.173905968993,217182.0,500034.0,8192.0,3.7879771987442843,1.6382885963754465
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_21.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,160020.0,57481.0,19158.116077486477,190488.0,557510.0,11998.0,3.4363717381726744,2.1520690211834763
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_22.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,168947.0,53941.0,17485.8844046189,181857.0,568664.0,12821.0,3.0749061668434963,2.254582670962115
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_23.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,185780.0,57427.0,17991.141330655893,146859.0,618206.0,12141.0,2.910217844966871,1.963908470639237
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_24.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,231978.0,58263.0,18029.923076586412,97046.0,774072.0,15145.0,2.3292307532873444,1.9565363428724978
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_25.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,287051.0,60405.0,19266.194287973278,73520.0,887213.0,10997.0,2.1715410265599444,1.239499421221285
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_26.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,296187.0,61731.0,19682.859330918232,61402.0,1005658.0,20285.0,1.9572120274405647,2.0170873199437582
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_27.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,340195.0,63345.0,19651.593349634,49099.0,1071746.0,11898.0,1.8336054764500171,1.1101510992343335
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_28.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,381316.0,73959.0,23125.81510070256,45689.0,1162651.0,18828.0,1.989059064216395,1.6194025550229605
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_29.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,381035.0,74583.0,23188.15424183971,38224.0,1166749.0,14358.0,1.9874158230981736,1.2305988691655187
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_30.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,420991.0,81640.0,25227.648937398684,35816.0,1196785.0,13878.0,2.1079516318635916,1.159606779830964
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_31.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,411688.0,79347.0,26283.14240746839,21203.0,1176340.0,11818.0,2.234315113612424,1.0046415152081882
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_32.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,465126.0,91282.0,31318.06891946994,17418.0,1221577.0,10521.0,2.5637408791643868,0.861263759877601
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_33.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,439102.0,113524.0,37354.70019240449,26060.0,1197423.0,19708.0,3.119591004382285,1.6458678345079394
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_34.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,464886.0,135610.0,41789.87143713421,21508.0,1196509.0,13103.0,3.492649987349381,1.0951025023631247
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_35.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,503343.0,135244.0,41959.75368812812,18791.0,1213808.0,13932.0,3.456869100230689,1.1477927316346572
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_36.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,481367.0,146399.0,44635.847409454065,15536.0,1197294.0,10770.0,3.728060727728867,0.8995284366245885
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_37.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,536129.0,165276.0,48183.74953483798,14500.0,1180779.0,11756.0,4.080674667726813,0.9956139125103004
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_38.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,472077.0,185099.0,53461.099495117895,9503.0,1116623.0,9974.0,4.787748371215521,0.8932289591025799
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_39.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,517346.0,201631.0,58241.36009762272,5235.0,1103490.0,7526.0,5.277923687357631,0.6820179611958423
7L,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2_40.tif,7L.63X.RNAiSpz3 8.31.19 488wrap Cy3alrm Cy5elav 2,502770.0,208386.0,60577.55118595047,4479.0,1068282.0,6412.0,5.670558072302114,0.6002160478225786
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_0.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,405854.0,224679.0,95980.85715706741,1659.0,1182445.0,738.0,8.117151931554314,0.06241305092414447
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_1.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,404209.0,232703.0,99149.06566880661,2319.0,1223824.0,937.0,8.101578794729193,0.07656329668318321
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_2.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,394655.0,252722.0,105770.338644089,3516.0,1240525.0,1067.0,8.526256112862619,0.08601197073819553
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_3.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,387400.0,274657.0,111394.82568935877,4245.0,1246960.0,2205.0,8.933311869615606,0.17683005068326169
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_4.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,382232.0,299737.0,118965.11504203208,4953.0,1256908.0,2433.0,9.464902366922008,0.1935702533518762
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_5.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,373485.0,310595.0,122307.32268721951,7492.0,1263022.0,3093.0,9.683704851318465,0.24488884595834434
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_6.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,357249.0,326191.0,124524.83376016942,8826.0,1251938.0,4080.0,9.946565545591668,0.3258947328062572
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_7.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,339442.0,326415.0,123862.36676875842,6199.0,1240429.0,5194.0,9.985445903696094,0.4187261020179309
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_8.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,326625.0,326067.0,122198.8975058376,6890.0,1238875.0,4361.0,9.8636987190667,0.35201291494299264
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_9.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,338390.0,332848.0,122286.85100411212,17475.0,1235289.0,11840.0,9.89945275997051,0.9584801613225731
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_10.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,316348.0,335058.0,121175.66009525312,32689.0,1200848.0,13481.0,10.090840813762702,1.1226233461687074
7L,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3_11.tif,7L.63X.RNAiSpz3 7.8.19 488wrap Cy3alrm Cy5elav 3,291716.0,325056.0,117073.76825060573,47105.0,1115388.0,18334.0,10.496237026990226,1.6437329431552068
